LabelText,X,Y,Font,FontSize,Fill
380,362.6816,560.3242,MyriadPro-Regular,3.5,#7F141D
400,338.0977,556.1582,MyriadPro-Regular,3.5,#7F141D
420,374.8828,531.0068,MyriadPro-Regular,3.5,#7F141D
120,534.0498,721.6338,MyriadPro-Regular,3.5,#7F141D
140,557.7012,658.6689,MyriadPro-Regular,3.5,#7F141D
160,564.0498,710.9678,MyriadPro-Regular,3.5,#7F141D
440,362.2363,417.3623,MyriadPro-Regular,3.5,#7F141D
460,364.6396,423.9922,MyriadPro-Regular,3.5,#7F141D
480,356.4688,477.6943,MyriadPro-Regular,3.5,#7F141D
500,339.9814,534.7754,MyriadPro-Regular,3.5,#7F141D
520,334.8604,479.7021,MyriadPro-Regular,3.5,#7F141D
540,329.4941,446.3408,MyriadPro-Regular,3.5,#7F141D
560,322.3682,489.9365,MyriadPro-Regular,3.5,#7F141D
580,325.3359,543.4072,MyriadPro-Regular,3.5,#7F141D
600,323.3096,602.2256,MyriadPro-Regular,3.5,#7F141D
820,305.0596,660.1748,MyriadPro-Regular,3.5,#7F141D
620,300.1191,574.8301,MyriadPro-Regular,3.5,#7F141D
640,301.3452,525.1064,MyriadPro-Regular,3.5,#7F141D
660,302.3252,474.4756,MyriadPro-Regular,3.5,#7F141D
680,278.2222,505.2109,MyriadPro-Regular,3.5,#7F141D
700,283.457,528.4658,MyriadPro-Regular,3.5,#7F141D
720,267.6372,575.1064,MyriadPro-Regular,3.5,#7F141D
740,266.3481,500.6475,MyriadPro-Regular,3.5,#7F141D
760,313.4082,429.9883,MyriadPro-Regular,3.5,#7F141D
780,334.376,399.7588,MyriadPro-Regular,3.5,#7F141D
800,311.8281,394.6611,MyriadPro-Regular,3.5,#7F141D
840,341.5615,662.7148,MyriadPro-Regular,3.5,#7F141D
860,325.2012,715.0332,MyriadPro-Regular,3.5,#7F141D
880,265.2578,731.0801,MyriadPro-Regular,3.5,#7F141D
900,225.1831,723.8242,MyriadPro-Regular,3.5,#7F141D
920,263.2964,703.1396,MyriadPro-Regular,3.5,#7F141D
940,209.2378,693.4727,MyriadPro-Regular,3.5,#7F141D
960,210.2368,671.3486,MyriadPro-Regular,3.5,#7F141D
980,267.5815,679.1494,MyriadPro-Regular,3.5,#7F141D
1020,264.8345,492.835,MyriadPro-Regular,3.5,#7F141D
1040,262.4453,569.5977,MyriadPro-Regular,3.5,#7F141D
1060,238.4648,546.3154,MyriadPro-Regular,3.5,#7F141D
1080,196.0898,534.3154,MyriadPro-Regular,3.5,#7F141D
1220,192.9648,580.4404,MyriadPro-Regular,3.5,#7F141D
1260,162.5898,567.8154,MyriadPro-Regular,3.5,#7F141D
1280,159.0898,523.5654,MyriadPro-Regular,3.5,#7F141D
1300,141.7148,507.0654,MyriadPro-Regular,3.5,#7F141D
1320,177.7915,471.7109,MyriadPro-Regular,3.5,#7F141D
1340,156.9116,463.7842,MyriadPro-Regular,3.5,#7F141D
1360,170.2373,423.3838,MyriadPro-Regular,3.5,#7F141D
1380,181.4648,400.1904,MyriadPro-Regular,3.5,#7F141D
1400,142.0703,370.1553,MyriadPro-Regular,3.5,#7F141D
1540,170.3794,364.1865,MyriadPro-Regular,3.5,#7F141D
1580,173.1094,333.7539,MyriadPro-Regular,3.5,#7F141D
1560,196.4067,381.9854,MyriadPro-Regular,3.5,#7F141D
1600,221.8398,381.9404,MyriadPro-Regular,3.5,#7F141D
1640,213.6406,346.4072,MyriadPro-Regular,3.5,#7F141D
1660,245.2148,362.8154,MyriadPro-Regular,3.5,#7F141D
1680,295.0483,377.9404,MyriadPro-Regular,3.5,#7F141D
1700,275.0898,352.5654,MyriadPro-Regular,3.5,#7F141D
1720,258.0127,336.3242,MyriadPro-Regular,3.5,#7F141D
1740,217.4648,319.6904,MyriadPro-Regular,3.5,#7F141D
1760,190.6733,316.2773,MyriadPro-Regular,3.5,#7F141D
1780,184.4648,299.4404,MyriadPro-Regular,3.5,#7F141D
1800,142.8696,296.3154,MyriadPro-Regular,3.5,#7F141D
1860,145.3315,260.1904,MyriadPro-Regular,3.5,#7F141D
1880,173.5776,266.8193,MyriadPro-Regular,3.5,#7F141D
1900,196.7148,248.9404,MyriadPro-Regular,3.5,#7F141D
1920,186.4648,220.5654,MyriadPro-Regular,3.5,#7F141D
1940,208.7148,208.0654,MyriadPro-Regular,3.5,#7F141D
1960,230.2905,204.8896,MyriadPro-Regular,3.5,#7F141D
1980,216.3286,166.9795,MyriadPro-Regular,3.5,#7F141D
1620,246.0137,391.7246,MyriadPro-Regular,3.5,#7F141D
1420,100.0898,330.1904,MyriadPro-Regular,3.5,#7F141D
1440,64.9648,281.4404,MyriadPro-Regular,3.5,#7F141D
1460,33.4648,256.2842,MyriadPro-Regular,3.5,#7F141D
1480,89.9648,251.709,MyriadPro-Regular,3.5,#7F141D
1500,94.3398,290.5654,MyriadPro-Regular,3.5,#7F141D
1520,132.4648,311.8154,MyriadPro-Regular,3.5,#7F141D
1240,172.8398,639.8154,MyriadPro-Regular,3.5,#7F141D
1100,239.9648,509.9404,MyriadPro-Regular,3.5,#7F141D
1120,226.9648,481.6904,MyriadPro-Regular,3.5,#7F141D
1160,215.8237,486.9717,MyriadPro-Regular,3.5,#7F141D
1180,200.5898,483.3154,MyriadPro-Regular,3.5,#7F141D
1200,191.5898,513.8154,MyriadPro-Regular,3.5,#7F141D
1140,255.4648,437.5654,MyriadPro-Regular,3.5,#7F141D
1000,280.4185,439.7246,MyriadPro-Regular,3.5,#7F141D
2980,495.0752,86.9297,MyriadPro-Regular,3.5,#7F141D
2960,542.8984,72.2852,MyriadPro-Regular,3.5,#7F141D
2940,468.9316,80.9307,MyriadPro-Regular,3.5,#7F141D
2920,464.9316,128.6426,MyriadPro-Regular,3.5,#7F141D
2900,428.877,154.7939,MyriadPro-Regular,3.5,#7F141D
2880,440.5703,128.6426,MyriadPro-Regular,3.5,#7F141D
2860,458.1426,64.8994,MyriadPro-Regular,3.5,#7F141D
2840,431.1367,100.5,MyriadPro-Regular,3.5,#7F141D
2820,402.8535,152.3662,MyriadPro-Regular,3.5,#7F141D
2800,402.8535,221.1953,MyriadPro-Regular,3.5,#7F141D
2780,395.4219,291.4854,MyriadPro-Regular,3.5,#7F141D
2760,354.4141,367.0742,MyriadPro-Regular,3.5,#7F141D
2740,325.5791,365.7012,MyriadPro-Regular,3.5,#7F141D
2720,319.6201,321.8379,MyriadPro-Regular,3.5,#7F141D
2700,338.9961,259.626,MyriadPro-Regular,3.5,#7F141D
2680,343.6709,299.4697,MyriadPro-Regular,3.5,#7F141D
2660,382.2266,282.6201,MyriadPro-Regular,3.5,#7F141D
2640,385.3281,235.2236,MyriadPro-Regular,3.5,#7F141D
2620,371.4746,213.8828,MyriadPro-Regular,3.5,#7F141D
2600,360.8457,148.1641,MyriadPro-Regular,3.5,#7F141D
2580,344.4219,208.874,MyriadPro-Regular,3.5,#7F141D
2560,338.4922,221.1992,MyriadPro-Regular,3.5,#7F141D
2540,312.9785,193.6787,MyriadPro-Regular,3.5,#7F141D
2520,297.4956,235.2236,MyriadPro-Regular,3.5,#7F141D
2500,316.7754,275.7441,MyriadPro-Regular,3.5,#7F141D
2480,294.2505,253.7051,MyriadPro-Regular,3.5,#7F141D
2460,296.2217,191.8438,MyriadPro-Regular,3.5,#7F141D
2440,341.4727,161.0518,MyriadPro-Regular,3.5,#7F141D
2420,320.124,146.8115,MyriadPro-Regular,3.5,#7F141D
2400,296.2207,156.7002,MyriadPro-Regular,3.5,#7F141D
3000,510.6514,106.5986,MyriadPro-Regular,3.5,#7F141D
2020,155.0815,136.8701,MyriadPro-Regular,3.5,#7F141D
2040,125.7036,114.0547,MyriadPro-Regular,3.5,#7F141D
2060,185.9624,115.9551,MyriadPro-Regular,3.5,#7F141D
2080,230.8862,131.7891,MyriadPro-Regular,3.5,#7F141D
2100,251.6074,162.0459,MyriadPro-Regular,3.5,#7F141D
2120,249.2305,219.5596,MyriadPro-Regular,3.5,#7F141D
2140,220.6733,255.6641,MyriadPro-Regular,3.5,#7F141D
2160,249.2544,285.1455,MyriadPro-Regular,3.5,#7F141D
2180,271.8022,293.7744,MyriadPro-Regular,3.5,#7F141D
2200,281.4424,328.0107,MyriadPro-Regular,3.5,#7F141D
2220,296.2217,300.2061,MyriadPro-Regular,3.5,#7F141D
2260,271.0757,251.1182,MyriadPro-Regular,3.5,#7F141D
2240,240.4365,282.3965,MyriadPro-Regular,3.5,#7F141D
2280,270.5884,171.5898,MyriadPro-Regular,3.5,#7F141D
2300,270.3677,102.0547,MyriadPro-Regular,3.5,#7F141D
2320,332.6895,76.9365,MyriadPro-Regular,3.5,#7F141D
2340,385.3281,76.6777,MyriadPro-Regular,3.5,#7F141D
2360,341.6934,100.5,MyriadPro-Regular,3.5,#7F141D
2380,295.2715,97.2666,MyriadPro-Regular,3.5,#7F141D
3020,537.5508,120.0742,MyriadPro-Regular,3.5,#7F141D
3040,583.4355,151.1396,MyriadPro-Regular,3.5,#7F141D
3060,582.1064,210.0557,MyriadPro-Regular,3.5,#7F141D
3080,557.4404,158.999,MyriadPro-Regular,3.5,#7F141D
3100,528.958,142.5244,MyriadPro-Regular,3.5,#7F141D
3120,468.9326,161.8428,MyriadPro-Regular,3.5,#7F141D
3140,428.1455,221.2793,MyriadPro-Regular,3.5,#7F141D
3160,443.5439,204.8896,MyriadPro-Regular,3.5,#7F141D
3180,469.0879,217.7402,MyriadPro-Regular,3.5,#7F141D
3200,482.3857,171.1992,MyriadPro-Regular,3.5,#7F141D
3220,511.0693,176.2783,MyriadPro-Regular,3.5,#7F141D
3240,507.2373,204.3193,MyriadPro-Regular,3.5,#7F141D
3260,549.4775,228.4023,MyriadPro-Regular,3.5,#7F141D
3280,485.4365,255.9482,MyriadPro-Regular,3.5,#7F141D
3300,469.0879,252.7676,MyriadPro-Regular,3.5,#7F141D
3320,443.2422,252.1953,MyriadPro-Regular,3.5,#7F141D
3340,428.5898,253.5928,MyriadPro-Regular,3.5,#7F141D
3360,459.6475,282.334,MyriadPro-Regular,3.5,#7F141D
3380,508.7422,285.3643,MyriadPro-Regular,3.5,#7F141D
3400,463.3916,308.0332,MyriadPro-Regular,3.5,#7F141D
3420,497.2988,349.127,MyriadPro-Regular,3.5,#7F141D
3440,513.9424,373.7227,MyriadPro-Regular,3.5,#7F141D
3460,473.5674,375.8691,MyriadPro-Regular,3.5,#7F141D
3480,443.5439,349.9199,MyriadPro-Regular,3.5,#7F141D
3500,405.7578,360.7568,MyriadPro-Regular,3.5,#7F141D
3520,390.2334,366.0439,MyriadPro-Regular,3.5,#7F141D
3540,408.6924,389.623,MyriadPro-Regular,3.5,#7F141D
3560,435.752,355.0293,MyriadPro-Regular,3.5,#7F141D
3580,461.6299,392.4014,MyriadPro-Regular,3.5,#7F141D
3600,526.9229,392.4014,MyriadPro-Regular,3.5,#7F141D
3620,508.2256,414.8691,MyriadPro-Regular,3.5,#7F141D
3640,463.5908,432.5957,MyriadPro-Regular,3.5,#7F141D
3660,435.9873,441.7939,MyriadPro-Regular,3.5,#7F141D
3680,402.0127,413.3467,MyriadPro-Regular,3.5,#7F141D
3700,486.0635,422.5322,MyriadPro-Regular,3.5,#7F141D
3720,542.0518,412.3623,MyriadPro-Regular,3.5,#7F141D
3740,560.4209,360.9863,MyriadPro-Regular,3.5,#7F141D
3780,577.8994,476.3906,MyriadPro-Regular,3.5,#7F141D
3800,578.252,536.6826,MyriadPro-Regular,3.5,#7F141D
3820,547.2783,508.1816,MyriadPro-Regular,3.5,#7F141D
3840,542.0518,456.2539,MyriadPro-Regular,3.5,#7F141D
3860,490.7559,444.9492,MyriadPro-Regular,3.5,#7F141D
3880,414.0898,416.7412,MyriadPro-Regular,3.5,#7F141D
3900,434.0508,470.8467,MyriadPro-Regular,3.5,#7F141D
3920,434.0508,527.165,MyriadPro-Regular,3.5,#7F141D
3940,408.6924,507.6143,MyriadPro-Regular,3.5,#7F141D
3960,409.7871,457.709,MyriadPro-Regular,3.5,#7F141D
10,502.5635,600.1855,MyriadPro-Regular,3.5,#7F141D
20,519.8096,594.0107,MyriadPro-Regular,3.5,#7F141D
30,549.125,585.9961,MyriadPro-Regular,3.5,#7F141D
10,396.6826,465.167,MyriadPro-Regular,3.5,#7F141D
20,396.9629,558.501,MyriadPro-Regular,3.5,#7F141D
40,453.9111,575.9648,MyriadPro-Regular,3.5,#7F141D
60,449.7764,550.3584,MyriadPro-Regular,3.5,#7F141D
80,497.8486,529.21,MyriadPro-Regular,3.5,#7F141D
100,474.8525,576.3105,MyriadPro-Regular,3.5,#7F141D
120,503.6563,574.1748,MyriadPro-Regular,3.5,#7F141D
a,406.583,646.2949,MyriadPro-Bold,6,#221F1F
a,552.9707,732.9893,MyriadPro-Bold,6,#221F1F
α,119.957,253.7607,MyriadPro-Bold,6,#221F1F
ß,138.3882,253.7607,MyriadPro-Bold,6,#221F1F
large subunit ribosomal RNA,432.1182,784.2617,MyriadPro-Regular,12,#221F1F
Drosophila melanogaster,424.0527,766.9277,MyriadPro-It,18,#221F1F
