LabelText,X,Y,Font,FontSize,Fill
40,461.4727,212.3457,MyriadPro-Regular,7,#0D72BA
41,461.4727,325.3291,MyriadPro-Regular,7,#0D72BA
42,447.3867,400.9092,MyriadPro-Regular,7,#0D72BA
43,407.5547,419.293,MyriadPro-Regular,7,#0D72BA
44,298.5176,517.7949,MyriadPro-Regular,7,#0D72BA
45,353.083,443.1797,MyriadPro-Regular,7,#0D72BA
6a,230.9385,495.041,MyriadPro-Regular,7,#0D72BA
23a,251.8867,164.0176,MyriadPro-Regular,7,#0D72BA
26a,355.0078,349.54,MyriadPro-Regular,7,#0D72BA
1000,378.3408,272.1455,MyriadPro-Regular,4,#7F141D
20,293.46,371.6104,MyriadPro-Regular,4,#7F141D
540,236.6372,345.4941,MyriadPro-Regular,4,#7F141D
560,257.8291,341.3174,MyriadPro-Regular,4,#7F141D
860,349.5859,317.2554,MyriadPro-Regular,4,#7F141D
940,380.1045,372.0137,MyriadPro-Regular,4,#7F141D
960,390.1475,333.3418,MyriadPro-Regular,4,#7F141D
970,358.7607,326.8779,MyriadPro-Regular,4,#7F141D
980,386.0615,292.7051,MyriadPro-Regular,4,#7F141D
10,274.8501,376.5811,MyriadPro-Regular,4,#7F141D
30,261.4878,371.9404,MyriadPro-Regular,4,#7F141D
550,234.1973,363.04,MyriadPro-Regular,4,#7F141D
40,233.5571,399.9297,MyriadPro-Regular,4,#7F141D
400,208.104,388.5332,MyriadPro-Regular,4,#7F141D
360,202.1543,433.0039,MyriadPro-Regular,4,#7F141D
50,229.3013,421.5664,MyriadPro-Regular,4,#7F141D
60,228.0596,445.5352,MyriadPro-Regular,4,#7F141D
70,247.3242,436.2578,MyriadPro-Regular,4,#7F141D
90,287.4541,440.4121,MyriadPro-Regular,4,#7F141D
80,284.9756,414.0078,MyriadPro-Regular,4,#7F141D
100,261.2544,459.0957,MyriadPro-Regular,4,#7F141D
110,236.8662,486.5215,MyriadPro-Regular,4,#7F141D
120,230.9385,519.6758,MyriadPro-Regular,4,#7F141D
130,229.5664,559.6211,MyriadPro-Regular,4,#7F141D
230,198.2988,563.9824,MyriadPro-Regular,4,#7F141D
140,225.3262,590.7012,MyriadPro-Regular,4,#7F141D
150,248.3345,591.1133,MyriadPro-Regular,4,#7F141D
160,293.855,606.2441,MyriadPro-Regular,4,#7F141D
170,258.106,624.0078,MyriadPro-Regular,4,#7F141D
180,231.2368,621.2764,MyriadPro-Regular,4,#7F141D
190,198.9917,644.1367,MyriadPro-Regular,4,#7F141D
200,192.1206,621.7832,MyriadPro-Regular,4,#7F141D
210,155.3188,606.2129,MyriadPro-Regular,4,#7F141D
220,198.832,594.2305,MyriadPro-Regular,4,#7F141D
250,191.8911,552.6641,MyriadPro-Regular,4,#7F141D
270,150.6069,552.4629,MyriadPro-Regular,4,#7F141D
260,164.1812,582.0645,MyriadPro-Regular,4,#7F141D
280,168.6304,526.2305,MyriadPro-Regular,4,#7F141D
290,193.9321,515.5664,MyriadPro-Regular,4,#7F141D
310,200.7319,493.8516,MyriadPro-Regular,4,#7F141D
300,163.0469,503.3438,MyriadPro-Regular,4,#7F141D
320,189.814,491.3574,MyriadPro-Regular,4,#7F141D
330,160.5386,475.7051,MyriadPro-Regular,4,#7F141D
350,193.5542,449.0039,MyriadPro-Regular,4,#7F141D
340,184.8789,471.1406,MyriadPro-Regular,4,#7F141D
370,182.5815,423.0605,MyriadPro-Regular,4,#7F141D
390,179.1919,397.9727,MyriadPro-Regular,4,#7F141D
380,145.3232,422.0625,MyriadPro-Regular,4,#7F141D
410,197.9463,393.1689,MyriadPro-Regular,4,#7F141D
420,158.7407,392.4043,MyriadPro-Regular,4,#7F141D
430,184.3755,361.877,MyriadPro-Regular,4,#7F141D
440,191.1528,366.0703,MyriadPro-Regular,4,#7F141D
490,195.8623,338.3682,MyriadPro-Regular,4,#7F141D
460,134.0059,314.9102,MyriadPro-Regular,4,#7F141D
470,148.3701,291.4238,MyriadPro-Regular,4,#7F141D
480,178.0327,311.627,MyriadPro-Regular,4,#7F141D
510,210.104,339.0225,MyriadPro-Regular,4,#7F141D
520,208.104,308.6152,MyriadPro-Regular,4,#7F141D
530,244.7539,309.6699,MyriadPro-Regular,4,#7F141D
450,161.0396,340.9727,MyriadPro-Regular,4,#7F141D
500,214.5186,376.5889,MyriadPro-Regular,4,#7F141D
570,264.376,320.4585,MyriadPro-Regular,4,#7F141D
580,251.1191,293.4478,MyriadPro-Regular,4,#7F141D
650,217.5073,254.0967,MyriadPro-Regular,4,#7F141D
590,218.562,279.1582,MyriadPro-Regular,4,#7F141D
640,181.0728,255.5332,MyriadPro-Regular,4,#7F141D
600,180.5625,279.8213,MyriadPro-Regular,4,#7F141D
610,145.4033,285.9775,MyriadPro-Regular,4,#7F141D
620,105.9517,266.7275,MyriadPro-Regular,4,#7F141D
630,149.147,250.251,MyriadPro-Regular,4,#7F141D
750,249.0176,247.5264,MyriadPro-Regular,4,#7F141D
660,222.481,230.5088,MyriadPro-Regular,4,#7F141D
740,249.3745,209.4619,MyriadPro-Regular,4,#7F141D
670,222.2319,193.8193,MyriadPro-Regular,4,#7F141D
680,199.0098,190.542,MyriadPro-Regular,4,#7F141D
710,199.665,165.0283,MyriadPro-Regular,4,#7F141D
690,155.9165,190.7041,MyriadPro-Regular,4,#7F141D
700,156.3687,164.6416,MyriadPro-Regular,4,#7F141D
720,238.2939,159.5439,MyriadPro-Regular,4,#7F141D
730,264.564,189.5254,MyriadPro-Regular,4,#7F141D
760,262.9932,272.1455,MyriadPro-Regular,4,#7F141D
810,291.6338,266.311,MyriadPro-Regular,4,#7F141D
770,265.5449,266.1128,MyriadPro-Regular,4,#7F141D
780,263.3745,235.3765,MyriadPro-Regular,4,#7F141D
790,275.585,191.2651,MyriadPro-Regular,4,#7F141D
800,295.9761,227.3062,MyriadPro-Regular,4,#7F141D
820,306.6836,300.9072,MyriadPro-Regular,4,#7F141D
830,323.2266,296.1934,MyriadPro-Regular,4,#7F141D
840,351.6494,268.5068,MyriadPro-Regular,4,#7F141D
870,321.2959,329.1992,MyriadPro-Regular,4,#7F141D
880,293.1343,324.1401,MyriadPro-Regular,4,#7F141D
890,305.4067,328.9736,MyriadPro-Regular,4,#7F141D
900,342.7754,349.5151,MyriadPro-Regular,4,#7F141D
1400,300.3906,409.2695,MyriadPro-Regular,4,#7F141D
1410,298.1636,458.0059,MyriadPro-Regular,4,#7F141D
1490,325.1709,461.7812,MyriadPro-Regular,4,#7F141D
1420,299.5,498.0898,MyriadPro-Regular,4,#7F141D
1480,328.0449,497.877,MyriadPro-Regular,4,#7F141D
1430,299.5,534.752,MyriadPro-Regular,4,#7F141D
1470,328.3438,537.2207,MyriadPro-Regular,4,#7F141D
1440,298.8018,577.5703,MyriadPro-Regular,4,#7F141D
1460,327.7598,582.2949,MyriadPro-Regular,4,#7F141D
1450,303.0229,615.3184,MyriadPro-Regular,4,#7F141D
920,314.4873,376.7139,MyriadPro-Regular,4,#7F141D
1390,332.3623,401.7422,MyriadPro-Regular,4,#7F141D
930,346.126,377.6426,MyriadPro-Regular,4,#7F141D
1340,401.1973,388.5332,MyriadPro-Regular,4,#7F141D
950,395.8975,346.3105,MyriadPro-Regular,4,#7F141D
1230,423.0889,342.2129,MyriadPro-Regular,4,#7F141D
1220,422.6904,297.5273,MyriadPro-Regular,4,#7F141D
990,404.2051,270.9829,MyriadPro-Regular,4,#7F141D
1040,385.0605,248.8931,MyriadPro-Regular,4,#7F141D
1020,345.6406,237.7163,MyriadPro-Regular,4,#7F141D
1010,342.085,262.8599,MyriadPro-Regular,4,#7F141D
1030,368.126,216.8413,MyriadPro-Regular,4,#7F141D
1210,422.293,263.6548,MyriadPro-Regular,4,#7F141D
1050,395.251,248.8931,MyriadPro-Regular,4,#7F141D
1060,394.0527,216.77,MyriadPro-Regular,4,#7F141D
1070,394.5117,191.0176,MyriadPro-Regular,4,#7F141D
1080,364.6123,166.626,MyriadPro-Regular,4,#7F141D
1090,364.0996,144.8643,MyriadPro-Regular,4,#7F141D
1100,395.2715,164.9443,MyriadPro-Regular,4,#7F141D
1110,409.7148,158.7671,MyriadPro-Regular,4,#7F141D
1120,449.7158,165.8716,MyriadPro-Regular,4,#7F141D
1150,461.4727,191.7964,MyriadPro-Regular,4,#7F141D
1130,486.9033,162.5122,MyriadPro-Regular,4,#7F141D
1140,501.3311,192.3247,MyriadPro-Regular,4,#7F141D
1160,455.459,202.1724,MyriadPro-Regular,4,#7F141D
1170,437.9229,229.9819,MyriadPro-Regular,4,#7F141D
1180,425.5312,188.9165,MyriadPro-Regular,4,#7F141D
1190,420.4258,200.6523,MyriadPro-Regular,4,#7F141D
1200,424.7939,225.0864,MyriadPro-Regular,4,#7F141D
1240,424.7939,355.2046,MyriadPro-Regular,4,#7F141D
1290,456.7275,362.9277,MyriadPro-Regular,4,#7F141D
1250,444.6211,331.2998,MyriadPro-Regular,4,#7F141D
1260,473.5547,311.252,MyriadPro-Regular,4,#7F141D
1270,510.8477,322.9434,MyriadPro-Regular,4,#7F141D
1280,485.7891,349.0664,MyriadPro-Regular,4,#7F141D
1300,438.4395,387.5254,MyriadPro-Regular,4,#7F141D
1330,416.9688,410.5098,MyriadPro-Regular,4,#7F141D
1310,450.6895,410.8086,MyriadPro-Regular,4,#7F141D
1320,443.5664,447.0068,MyriadPro-Regular,4,#7F141D
1350,400.249,406.3672,MyriadPro-Regular,4,#7F141D
1360,416.0908,451.7412,MyriadPro-Regular,4,#7F141D
850,359.9375,297.1646,MyriadPro-Regular,4,#7F141D
1530,341.6523,438.25,MyriadPro-Regular,4,#7F141D
1520,367.6934,441.3828,MyriadPro-Regular,4,#7F141D
1540,340.3076,472.1992,MyriadPro-Regular,4,#7F141D
1510,348.5078,415.6602,MyriadPro-Regular,4,#7F141D
1370,384.3066,428.5732,MyriadPro-Regular,4,#7F141D
1380,366.7949,405.9092,MyriadPro-Regular,4,#7F141D
small subunit ribosomal RNA,392.8887,749.75,MyriadPro-Regular,12,#231F20
Escherichia coli,420.6758,729.0703,MyriadPro-It,18,#231F20
