X1,Y1,X2,Y2,Fill,Stroke,StrokeWidth,StrokeLineJoin,StrokeMiterLimit
143.09,167.885,144.859,166.432,,#211E1F,0.25,round,10
205.569,151.856,205.529,149.567,,#211E1F,0.25,round,10
245.398,149.896,245.358,147.607,,#211E1F,0.25,round,10
252.787,169.029,252.747,166.74,,#211E1F,0.25,round,10
245.499,200.72,243.063,200.799,,#211E1F,0.25,round,10
243.056,246.344,241.368,244.796,,#211E1F,0.25,round,10
258.376,269.453,259.624,267.534,,#211E1F,0.25,round,10
273.42,249.29,270.985,249.369,,#211E1F,0.25,round,10
271.749,215.697,270.061,214.149,,#211E1F,0.25,round,10
285.251,185.736,286.499,183.817,,#211E1F,0.25,round,10
292.408,225.64,289.973,225.719,,#211E1F,0.25,round,10
292.408,268.186,289.973,268.265,,#211E1F,0.25,round,10
303.051,300.537,304.298,298.618,,#211E1F,0.25,round,10
333.591,287.033,332.042,285.346,,#211E1F,0.25,round,10
352.078,258.078,350.772,256.198,,#211E1F,0.25,round,10
371.793,257.962,370.203,256.313,,#211E1F,0.25,round,10
351.521,290.962,349.932,289.313,,#211E1F,0.25,round,10
346.889,315.79,344.453,315.868,,#211E1F,0.25,round,10
323.066,318.316,323.809,314.532,,#211E1F,0.25,round,10
300.064,316.828,301.312,314.909,,#211E1F,0.25,round,10
297.426,333.14,295.833,331.494,,#211E1F,0.25,round,10
333.612,334.239,332.021,332.593,,#211E1F,0.25,round,10
305.47,352.447,304.51,350.369,,#211E1F,0.25,round,10
314.08,371.576,311.645,371.655,,#211E1F,0.25,round,10
344.028,379.923,343.988,377.634,,#211E1F,0.25,round,10
390.521,379.67,390.481,377.381,,#211E1F,0.25,round,10
421.954,354.303,419.519,354.381,,#211E1F,0.25,round,10
417.566,326.612,418.353,324.462,,#211E1F,0.25,round,10
383.422,338.99,384.669,337.071,,#211E1F,0.25,round,10
398.481,302.521,396.89,300.875,,#211E1F,0.25,round,10
421.305,284.877,418.869,284.956,,#211E1F,0.25,round,10
401.189,262.737,402.437,260.818,,#211E1F,0.25,round,10
377.379,235.436,378.855,233.689,,#211E1F,0.25,round,10
364.229,199.745,363.326,197.642,,#211E1F,0.25,round,10
393.811,225.922,395.287,224.175,,#211E1F,0.25,round,10
418.904,258.671,415.967,245.57,,#211E1F,0.25,round,10
421.205,237.28,422.682,235.533,,#211E1F,0.25,round,10
421.845,191.161,419.409,191.239,,#211E1F,0.25,round,10
400.74,175.67,400.7,173.381,,#211E1F,0.25,round,10
392.532,158.771,389.403,156.661,,#211E1F,0.25,round,10
400.878,123.639,401.759,121.528,,#211E1F,0.25,round,10
405.804,158.298,407.624,155.647,,#211E1F,0.25,round,10
443.024,158.117,442.984,155.828,,#211E1F,0.25,round,10
481.696,158.117,481.656,155.828,,#211E1F,0.25,round,10
525.021,158.859,524.98,156.57,,#211E1F,0.25,round,10
560.307,158.715,561.421,156.714,,#211E1F,0.25,round,10
598.519,177.464,600.178,175.887,,#211E1F,0.25,round,10
600.91,220.572,598.475,220.651,,#211E1F,0.25,round,10
600.171,265.508,598.579,263.863,,#211E1F,0.25,round,10
603.578,302.337,601.143,302.416,,#211E1F,0.25,round,10
582.964,283.344,580.528,283.423,,#211E1F,0.25,round,10
584.504,250.796,582.068,250.875,,#211E1F,0.25,round,10
584.504,216.904,582.068,216.982,,#211E1F,0.25,round,10
579.075,178.292,580.734,176.714,,#211E1F,0.25,round,10
541.445,174.833,540.167,172.934,,#211E1F,0.25,round,10
523.983,197.749,521.548,197.828,,#211E1F,0.25,round,10
507.579,201.85,505.144,201.928,,#211E1F,0.25,round,10
499.231,177.933,498.674,173.307,,#211E1F,0.25,round,10
470.143,176.724,468.068,175.446,,#211E1F,0.25,round,10
484.092,207.727,481.656,207.806,,#211E1F,0.25,round,10
456.539,198.487,455.344,200.611,,#211E1F,0.25,round,10
444.071,174.797,443.121,172.714,,#211E1F,0.25,round,10
437.678,206.503,435.604,205.225,,#211E1F,0.25,round,10
438.776,237.833,436.341,237.911,,#211E1F,0.25,round,10
437.673,274.911,435.608,273.615,,#211E1F,0.25,round,10
438.776,317.404,436.341,317.483,,#211E1F,0.25,round,10
437.753,356.004,435.528,356.998,,#211E1F,0.25,round,10
463.432,348.782,461.828,346.947,,#211E1F,0.25,round,10
490.721,327.55,488.318,327.14,,#211E1F,0.25,round,10
519.63,303.782,518.026,301.947,,#211E1F,0.25,round,10
533.157,314.863,531.554,313.028,,#211E1F,0.25,round,10
500.612,340.503,499.747,338.225,,#211E1F,0.25,round,10
474.822,360.391,473.818,358.17,,#211E1F,0.25,round,10
451.717,380.463,449.725,376.773,,#211E1F,0.25,round,10
470.218,407.553,467.993,408.547,,#211E1F,0.25,round,10
461.916,434.348,460.995,436.604,,#211E1F,0.25,round,10
442.888,399.266,440.663,400.26,,#211E1F,0.25,round,10
419.982,385.925,418.561,383.946,,#211E1F,0.25,round,10
415.263,408.813,413.174,410.066,,#211E1F,0.25,round,10
426.91,448.677,425.514,446.679,,#211E1F,0.25,round,10
400.69,416.91,398.602,418.163,,#211E1F,0.25,round,10
378.167,399.109,378.127,396.82,,#211E1F,0.25,round,10
332.264,397.174,332.224,394.885,,#211E1F,0.25,round,10
309.997,413.859,307.562,413.938,,#211E1F,0.25,round,10
310.565,458.228,308.13,458.306,,#211E1F,0.25,round,10
310.381,496.103,307.945,496.181,,#211E1F,0.25,round,10
309.997,536.155,307.562,536.233,,#211E1F,0.25,round,10
310.298,572.566,307.862,572.645,,#211E1F,0.25,round,10
310.439,612.046,308.257,610.962,,#211E1F,0.25,round,10
307.833,654.216,305.397,654.294,,#211E1F,0.25,round,10
327.146,638.945,324.71,639.023,,#211E1F,0.25,round,10
326.432,600.704,324.525,602.223,,#211E1F,0.25,round,10
328.941,564.931,326.506,565.009,,#211E1F,0.25,round,10
328.363,527.606,325.928,527.685,,#211E1F,0.25,round,10
328.363,486.181,325.928,486.259,,#211E1F,0.25,round,10
330.421,446.912,327.985,446.99,,#211E1F,0.25,round,10
325.198,407.218,325.158,404.929,,#211E1F,0.25,round,10
360.283,416.895,360.243,414.605,,#211E1F,0.25,round,10
364.399,434.1,364.359,431.811,,#211E1F,0.25,round,10
219.191,413.739,216.814,413.21,,#211E1F,0.25,round,10
136.076,302.039,134.962,300.039,,#211E1F,0.25,round,10
341.327,440.517,338.892,440.595,,#211E1F,0.25,round,10
432.006,772.133,598.839,772.133,,#221F1F,1,round,10
