LabelText,X,Y,Font,FontSize,Fill
9,407.6914,391.3877,MyriadPro-Regular,7,#0D72BA
90,654.1914,350.1377,MyriadPro-Regular,7,#0D72BA
91,680.1914,363.1377,MyriadPro-Regular,7,#0D72BA
92,665.4414,407.6377,MyriadPro-Regular,7,#0D72BA
93,583.9414,341.8877,MyriadPro-Regular,7,#0D72BA
94,569.4414,352.6377,MyriadPro-Regular,7,#0D72BA
95,621.6914,371.6377,MyriadPro-Regular,7,#0D72BA
96,604.4414,415.1377,MyriadPro-Regular,7,#0D72BA
97,576.4414,426.8877,MyriadPro-Regular,7,#0D72BA
98,533.9414,364.3877,MyriadPro-Regular,7,#0D72BA
99,519.9414,377.1377,MyriadPro-Regular,7,#0D72BA
1,110.6909,459.6377,MyriadPro-Regular,7,#0D72BA
2,149.4409,476.3877,MyriadPro-Regular,7,#0D72BA
3,183.9409,476.6377,MyriadPro-Regular,7,#0D72BA
4,114.6909,538.3877,MyriadPro-Regular,7,#0D72BA
5,108.6001,494.0547,MyriadPro-Regular,7,#0D72BA
890,72.5747,427.9141,MyriadPro-Regular,4,#7F141D
10,303.3584,378.4307,MyriadPro-Regular,4,#7F141D
20,296.0576,391.2969,MyriadPro-Regular,4,#7F141D
30,296.4634,421.4238,MyriadPro-Regular,4,#7F141D
40,316.3374,431.1582,MyriadPro-Regular,4,#7F141D
50,330.5332,416.5566,MyriadPro-Regular,4,#7F141D
70,328.0996,393.8438,MyriadPro-Regular,4,#7F141D
80,333.7778,368.3721,MyriadPro-Regular,4,#7F141D
90,343.1064,331.3818,MyriadPro-Regular,4,#7F141D
100,365.4146,357.7461,MyriadPro-Regular,4,#7F141D
110,356.897,379.2422,MyriadPro-Regular,4,#7F141D
120,363.3867,395.0605,MyriadPro-Regular,4,#7F141D
140,399.8906,374.375,MyriadPro-Regular,4,#7F141D
150,396.5601,405.4639,MyriadPro-Regular,4,#7F141D
180,415.708,433.1865,MyriadPro-Regular,4,#7F141D
190,426.2539,442.9199,MyriadPro-Regular,4,#7F141D
200,437.6104,470.501,MyriadPro-Regular,4,#7F141D
210,412.4629,464.417,MyriadPro-Regular,4,#7F141D
220,393.4004,485.1025,MyriadPro-Regular,4,#7F141D
230,354.0576,488.3477,MyriadPro-Regular,4,#7F141D
240,369.4702,474.5566,MyriadPro-Regular,4,#7F141D
250,363.3867,438.8652,MyriadPro-Regular,4,#7F141D
260,343.918,464.0117,MyriadPro-Regular,4,#7F141D
270,343.1064,483.0742,MyriadPro-Regular,4,#7F141D
280,362.1699,504.5703,MyriadPro-Regular,4,#7F141D
290,382.0439,507.8164,MyriadPro-Regular,4,#7F141D
300,402.3232,503.3535,MyriadPro-Regular,4,#7F141D
310,427.0645,488.3477,MyriadPro-Regular,4,#7F141D
320,434.3652,509.4375,MyriadPro-Regular,4,#7F141D
330,425.0371,550.4033,MyriadPro-Regular,4,#7F141D
340,400.2949,530.9346,MyriadPro-Regular,4,#7F141D
350,382.0439,530.5293,MyriadPro-Regular,4,#7F141D
360,344.729,522.417,MyriadPro-Regular,4,#7F141D
370,324.0439,502.543,MyriadPro-Regular,4,#7F141D
380,305.792,517.5508,MyriadPro-Regular,4,#7F141D
390,274.561,509.8438,MyriadPro-Regular,4,#7F141D
400,294.4355,493.2148,MyriadPro-Regular,4,#7F141D
410,296.0576,474.5566,MyriadPro-Regular,4,#7F141D
420,322.4214,465.6338,MyriadPro-Regular,4,#7F141D
430,322.0156,458.333,MyriadPro-Regular,4,#7F141D
440,311.6323,452.6543,MyriadPro-Regular,4,#7F141D
450,292.0015,465.6338,MyriadPro-Regular,4,#7F141D
460,259.5542,454.6826,MyriadPro-Regular,4,#7F141D
500,254.2812,411.6895,MyriadPro-Regular,4,#7F141D
530,266.0435,380.0527,MyriadPro-Regular,4,#7F141D
540,255.0923,388.9766,MyriadPro-Regular,4,#7F141D
550,227.5122,385.3262,MyriadPro-Regular,4,#7F141D
560,240.4912,365.8574,MyriadPro-Regular,4,#7F141D
570,222.9614,339.5391,MyriadPro-Regular,4,#7F141D
580,221.4282,311.9131,MyriadPro-Regular,4,#7F141D
590,208.0435,315.9688,MyriadPro-Regular,4,#7F141D
600,208.8545,348.0117,MyriadPro-Regular,4,#7F141D
610,228.729,354.9062,MyriadPro-Regular,4,#7F141D
620,218.5889,378.8359,MyriadPro-Regular,4,#7F141D
630,206.8267,383.7031,MyriadPro-Regular,4,#7F141D
640,172.7568,377.2139,MyriadPro-Regular,4,#7F141D
650,176.0015,355.3125,MyriadPro-Regular,4,#7F141D
660,182.4912,338.2773,MyriadPro-Regular,4,#7F141D
670,183.708,316.375,MyriadPro-Regular,4,#7F141D
680,165.4561,330.9766,MyriadPro-Regular,4,#7F141D
690,158.1553,354.9062,MyriadPro-Regular,4,#7F141D
700,162.6167,382.4863,MyriadPro-Regular,4,#7F141D
710,184.519,403.5781,MyriadPro-Regular,4,#7F141D
720,167.0781,421.4238,MyriadPro-Regular,4,#7F141D
730,147.6099,403.1719,MyriadPro-Regular,4,#7F141D
740,138.2812,411.2842,MyriadPro-Regular,4,#7F141D
750,105.4277,405.2002,MyriadPro-Regular,4,#7F141D
760,127.3301,383.2979,MyriadPro-Regular,4,#7F141D
770,131.7915,363.8301,MyriadPro-Regular,4,#7F141D
780,128.1411,358.1514,MyriadPro-Regular,4,#7F141D
790,125.3018,322.8643,MyriadPro-Regular,4,#7F141D
800,149.6377,315.1582,MyriadPro-Regular,4,#7F141D
810,166.2671,296.0957,MyriadPro-Regular,4,#7F141D
820,157.3438,296.501,MyriadPro-Regular,4,#7F141D
830,130.9805,311.5078,MyriadPro-Regular,4,#7F141D
840,131.3857,300.9629,MyriadPro-Regular,4,#7F141D
850,118.0015,329.7598,MyriadPro-Regular,4,#7F141D
860,104.2109,358.9629,MyriadPro-Regular,4,#7F141D
870,98.9385,379.6475,MyriadPro-Regular,4,#7F141D
880,98.9385,411.2842,MyriadPro-Regular,4,#7F141D
900,71.3579,401.9551,MyriadPro-Regular,4,#7F141D
910,71.7637,370.3193,MyriadPro-Regular,4,#7F141D
920,83.9316,339.8994,MyriadPro-Regular,4,#7F141D
930,96.0996,313.9414,MyriadPro-Regular,4,#7F141D
940,109.8896,290.0117,MyriadPro-Regular,4,#7F141D
950,100.6543,276.2212,MyriadPro-Regular,4,#7F141D
960,73.7915,255.9414,MyriadPro-Regular,4,#7F141D
970,110.2949,254.3188,MyriadPro-Regular,4,#7F141D
980,109.4839,237.6895,MyriadPro-Regular,4,#7F141D
990,135.8477,238.5005,MyriadPro-Regular,4,#7F141D
1000,138.2812,221.0601,MyriadPro-Regular,4,#7F141D
1010,154.0996,193.4795,MyriadPro-Regular,4,#7F141D
1020,161.8057,184.1509,MyriadPro-Regular,4,#7F141D
1030,173.9736,154.5425,MyriadPro-Regular,4,#7F141D
1040,174.7847,129.3955,MyriadPro-Regular,4,#7F141D
1050,178.0293,100.5981,MyriadPro-Regular,4,#7F141D
1060,165.0503,97.3535,MyriadPro-Regular,4,#7F141D
1070,137.8755,82.3467,MyriadPro-Regular,4,#7F141D
1080,178.4351,74.2344,MyriadPro-Regular,4,#7F141D
1090,210.8828,72.2065,MyriadPro-Regular,4,#7F141D
1100,204.7988,96.1367,MyriadPro-Regular,4,#7F141D
1110,207.6499,114.2993,MyriadPro-Regular,4,#7F141D
1120,203.1763,146.0249,MyriadPro-Regular,4,#7F141D
1130,217.7778,171.5776,MyriadPro-Regular,4,#7F141D
1140,191.8198,203.6196,MyriadPro-Regular,4,#7F141D
1150,171.9453,213.7593,MyriadPro-Regular,4,#7F141D
1170,167.0781,229.1719,MyriadPro-Regular,4,#7F141D
1180,170.3232,255.1299,MyriadPro-Regular,4,#7F141D
1190,169.9175,271.7593,MyriadPro-Regular,4,#7F141D
1200,181.0186,263.5054,MyriadPro-Regular,4,#7F141D
1210,183.708,242.5566,MyriadPro-Regular,4,#7F141D
1220,203.9873,202.4028,MyriadPro-Regular,4,#7F141D
1230,218.5889,224.3047,MyriadPro-Regular,4,#7F141D
1240,208.0435,247.0181,MyriadPro-Regular,4,#7F141D
1250,215.75,269.7314,MyriadPro-Regular,4,#7F141D
1260,228.3232,289.6055,MyriadPro-Regular,4,#7F141D
1270,242.1133,271.354,MyriadPro-Regular,4,#7F141D
1280,252.6587,257.3647,MyriadPro-Regular,4,#7F141D
1310,260.771,230.7944,MyriadPro-Regular,4,#7F141D
1320,252.6587,224.7104,MyriadPro-Regular,4,#7F141D
1330,235.2183,200.3745,MyriadPro-Regular,4,#7F141D
1340,254.2812,201.9971,MyriadPro-Regular,4,#7F141D
1350,265.2324,189.8291,MyriadPro-Regular,4,#7F141D
1360,240.8965,190.2349,MyriadPro-Regular,4,#7F141D
1370,237.2461,163.8711,MyriadPro-Regular,4,#7F141D
1380,268.0713,165.0879,MyriadPro-Regular,4,#7F141D
1390,266.0435,149.6753,MyriadPro-Regular,4,#7F141D
1400,296.8687,159.4097,MyriadPro-Regular,4,#7F141D
1410,307.8198,165.8989,MyriadPro-Regular,4,#7F141D
1420,339.8618,165.4937,MyriadPro-Regular,4,#7F141D
1430,360.9531,159.8149,MyriadPro-Regular,4,#7F141D
1440,380.0156,140.752,MyriadPro-Regular,4,#7F141D
1450,368.2534,137.1016,MyriadPro-Regular,4,#7F141D
1460,365.4146,111.1436,MyriadPro-Regular,4,#7F141D
1470,374.3374,106.6821,MyriadPro-Regular,4,#7F141D
1480,375.96,86.4023,MyriadPro-Regular,4,#7F141D
1490,359.3306,90.4585,MyriadPro-Regular,4,#7F141D
1500,360.9531,64.5,MyriadPro-Regular,4,#7F141D
1510,391.7778,65.3115,MyriadPro-Regular,4,#7F141D
1520,404.7578,101.0039,MyriadPro-Regular,4,#7F141D
1530,410.4355,112.3604,MyriadPro-Regular,4,#7F141D
1540,413.2754,135.0737,MyriadPro-Regular,4,#7F141D
1550,405.5684,144.8081,MyriadPro-Regular,4,#7F141D
1560,383.2607,174.8223,MyriadPro-Regular,4,#7F141D
1570,363.3867,193.8853,MyriadPro-Regular,4,#7F141D
1580,337.0229,193.4795,MyriadPro-Regular,4,#7F141D
1590,314.3096,188.207,MyriadPro-Regular,4,#7F141D
1600,295.2466,191.0459,MyriadPro-Regular,4,#7F141D
1610,307.4141,220.249,MyriadPro-Regular,4,#7F141D
1630,305.3862,237.6895,MyriadPro-Regular,4,#7F141D
1640,300.519,261.2139,MyriadPro-Regular,4,#7F141D
60,343.1064,406.417,MyriadPro-Regular,4,#7F141D
470,262.3931,436.4316,MyriadPro-Regular,4,#7F141D
1160,160.5889,236.8784,MyriadPro-Regular,4,#7F141D
1620,293.2183,238.9062,MyriadPro-Regular,4,#7F141D
480,252.2534,438.8652,MyriadPro-Regular,4,#7F141D
520,270.0996,391.0039,MyriadPro-Regular,4,#7F141D
1650,485.9258,279.3579,MyriadPro-Regular,4,#7F141D
1660,484.709,255.4277,MyriadPro-Regular,4,#7F141D
1670,485.5205,244.8823,MyriadPro-Regular,4,#7F141D
1680,455.1006,242.043,MyriadPro-Regular,4,#7F141D
1690,425.0859,242.8545,MyriadPro-Regular,4,#7F141D
1700,429.9531,213.2461,MyriadPro-Regular,4,#7F141D
1710,441.7158,212.8403,MyriadPro-Regular,4,#7F141D
1730,456.3174,170.6582,MyriadPro-Regular,4,#7F141D
1750,471.3242,210.8125,MyriadPro-Regular,4,#7F141D
1760,484.709,213.2461,MyriadPro-Regular,4,#7F141D
1770,484.709,203.9175,MyriadPro-Regular,4,#7F141D
1780,472.541,198.2388,MyriadPro-Regular,4,#7F141D
1790,481.0586,176.7422,MyriadPro-Regular,4,#7F141D
1800,484.709,149.1621,MyriadPro-Regular,4,#7F141D
1810,507.4219,120.77,MyriadPro-Regular,4,#7F141D
1820,511.4785,160.1128,MyriadPro-Regular,4,#7F141D
1830,513.1006,175.9312,MyriadPro-Regular,4,#7F141D
1840,519.1846,156.4624,MyriadPro-Regular,4,#7F141D
1850,517.9678,137.3994,MyriadPro-Regular,4,#7F141D
1860,517.9678,122.3926,MyriadPro-Regular,4,#7F141D
1870,529.7305,83.0498,MyriadPro-Regular,4,#7F141D
1880,545.1426,102.5186,MyriadPro-Regular,4,#7F141D
1890,548.3877,132.5322,MyriadPro-Regular,4,#7F141D
1920,562.584,179.1758,MyriadPro-Regular,4,#7F141D
1930,544.332,201.4839,MyriadPro-Regular,4,#7F141D
1940,550.8213,224.1968,MyriadPro-Regular,4,#7F141D
1960,519.5898,220.7354,MyriadPro-Regular,4,#7F141D
1970,519.9961,204.3228,MyriadPro-Regular,4,#7F141D
1980,514.3174,199.0503,MyriadPro-Regular,4,#7F141D
1990,518.373,226.6309,MyriadPro-Regular,4,#7F141D
2000,515.1289,255.8335,MyriadPro-Regular,4,#7F141D
2010,514.3174,276.5186,MyriadPro-Regular,4,#7F141D
2020,545.5488,294.7705,MyriadPro-Regular,4,#7F141D
2030,564.2051,289.9033,MyriadPro-Regular,4,#7F141D
2040,556.5,315.8613,MyriadPro-Regular,4,#7F141D
2050,571.1006,308.9668,MyriadPro-Regular,4,#7F141D
2060,583.2686,294.7705,MyriadPro-Regular,4,#7F141D
2070,588.9473,270.0293,MyriadPro-Regular,4,#7F141D
2080,588.9473,233.5254,MyriadPro-Regular,4,#7F141D
2090,588.541,200.2671,MyriadPro-Regular,4,#7F141D
2100,587.7305,164.1689,MyriadPro-Regular,4,#7F141D
2110,583.2686,139.022,MyriadPro-Regular,4,#7F141D
2120,612.0664,114.6865,MyriadPro-Regular,4,#7F141D
2130,623.8281,114.6865,MyriadPro-Regular,4,#7F141D
2140,621.3945,87.106,MyriadPro-Regular,4,#7F141D
2150,650.5977,83.4556,MyriadPro-Regular,4,#7F141D
2160,650.5977,114.6865,MyriadPro-Regular,4,#7F141D
2170,636.8066,145.5117,MyriadPro-Regular,4,#7F141D
2180,618.1504,143.0781,MyriadPro-Regular,4,#7F141D
2190,618.5557,168.2251,MyriadPro-Regular,4,#7F141D
2690,640.8633,407.5254,MyriadPro-Regular,4,#7F141D
2210,631.9395,182.4204,MyriadPro-Regular,4,#7F141D
2250,616.9336,214.0571,MyriadPro-Regular,4,#7F141D
2230,616.1221,208.3789,MyriadPro-Regular,4,#7F141D
2270,645.7305,200.2671,MyriadPro-Regular,4,#7F141D
2280,651.0029,227.8477,MyriadPro-Regular,4,#7F141D
2290,654.248,215.6797,MyriadPro-Regular,4,#7F141D
2300,655.4648,204.7285,MyriadPro-Regular,4,#7F141D
2310,655.4648,168.2251,MyriadPro-Regular,4,#7F141D
2560,638.0234,386.0293,MyriadPro-Regular,4,#7F141D
2330,690.752,195.3999,MyriadPro-Regular,4,#7F141D
2340,682.2344,213.2461,MyriadPro-Regular,4,#7F141D
2350,687.9121,225.4136,MyriadPro-Regular,4,#7F141D
2360,709.4082,250.1553,MyriadPro-Regular,4,#7F141D
2370,682.6396,249.3438,MyriadPro-Regular,4,#7F141D
2390,658.3037,262.7285,MyriadPro-Regular,4,#7F141D
2400,655.0586,268.0015,MyriadPro-Regular,4,#7F141D
2580,626.2617,356.8262,MyriadPro-Regular,4,#7F141D
2420,627.8848,266.3789,MyriadPro-Regular,4,#7F141D
2440,621.3945,272.0571,MyriadPro-Regular,4,#7F141D
2450,619.7725,280.1689,MyriadPro-Regular,4,#7F141D
2460,650.5977,286.2529,MyriadPro-Regular,4,#7F141D
2470,686.6953,285.4414,MyriadPro-Regular,4,#7F141D
2480,683.8564,309.7773,MyriadPro-Regular,4,#7F141D
2490,650.5977,309.3721,MyriadPro-Regular,4,#7F141D
2500,648.9746,317.8896,MyriadPro-Regular,4,#7F141D
2510,648.1641,341.4141,MyriadPro-Regular,4,#7F141D
2520,668.4434,364.127,MyriadPro-Regular,4,#7F141D
2530,702.1074,364.5332,MyriadPro-Regular,4,#7F141D
2540,678.1777,385.2188,MyriadPro-Regular,4,#7F141D
2550,668.0381,392.9248,MyriadPro-Regular,4,#7F141D
2570,631.5352,366.9668,MyriadPro-Regular,4,#7F141D
2600,582.0518,347.0918,MyriadPro-Regular,4,#7F141D
2610,584.8906,331.6797,MyriadPro-Regular,4,#7F141D
2620,567.0449,334.5186,MyriadPro-Regular,4,#7F141D
2630,562.1777,345.875,MyriadPro-Regular,4,#7F141D
2640,588.541,369.4004,MyriadPro-Regular,4,#7F141D
2650,589.7578,364.127,MyriadPro-Regular,4,#7F141D
2670,616.5273,376.2949,MyriadPro-Regular,4,#7F141D
2680,612.0664,388.0576,MyriadPro-Regular,4,#7F141D
2700,659.9258,422.5332,MyriadPro-Regular,4,#7F141D
2710,638.835,437.1348,MyriadPro-Regular,4,#7F141D
2720,614.0938,426.1836,MyriadPro-Regular,4,#7F141D
2730,595.4365,403.875,MyriadPro-Regular,4,#7F141D
2740,586.5137,414.4209,MyriadPro-Regular,4,#7F141D
2750,562.1777,436.3232,MyriadPro-Regular,4,#7F141D
2760,556.0938,404.6875,MyriadPro-Regular,4,#7F141D
2770,567.4502,385.624,MyriadPro-Regular,4,#7F141D
2810,537.8418,384.002,MyriadPro-Regular,4,#7F141D
2820,555.2832,383.5957,MyriadPro-Regular,4,#7F141D
2830,544.7373,405.9043,MyriadPro-Regular,4,#7F141D
2840,541.0869,422.127,MyriadPro-Regular,4,#7F141D
2850,544.7373,454.9805,MyriadPro-Regular,4,#7F141D
2860,511.8838,471.2041,MyriadPro-Regular,4,#7F141D
2870,510.667,438.3516,MyriadPro-Regular,4,#7F141D
2900,511.8838,409.1484,MyriadPro-Regular,4,#7F141D
1900,547.1709,158.4902,MyriadPro-Regular,4,#7F141D
1950,531.7578,248.127,MyriadPro-Regular,4,#7F141D
a,323.6382,482.2637,MyriadPro-Bold,9,#231F20
a,242.519,499.2988,MyriadPro-Bold,9,#231F20
5S,139.459,463.0215,MyriadPro-Regular,24,#8EC642
2,149.4414,476.3877,MyriadPro-Regular,7,#0D71BA
3,183.9414,476.6377,MyriadPro-Regular,7,#0D71BA
4,114.6914,538.3877,MyriadPro-Regular,7,#0D71BA
5,108.5996,494.0547,MyriadPro-Regular,7,#0D71BA
1,110.6914,459.6377,MyriadPro-Regular,7,#0D71BA
10,121.7812,470.1562,MyriadPro-Regular,4,#7F141D
20,145.0312,476.2598,MyriadPro-Regular,4,#7F141D
30,176.2871,476.4844,MyriadPro-Regular,4,#7F141D
40,211.5278,485.4277,MyriadPro-Regular,4,#7F141D
50,178.8467,502.0781,MyriadPro-Regular,4,#7F141D
60,149.8501,500.3066,MyriadPro-Regular,4,#7F141D
70,132.75,502.6406,MyriadPro-Regular,4,#7F141D
80,121.3594,525.4219,MyriadPro-Regular,4,#7F141D
90,86.4536,538.2812,MyriadPro-Regular,4,#7F141D
100,90.7881,509.9434,MyriadPro-Regular,4,#7F141D
110,101.8438,489.1875,MyriadPro-Regular,4,#7F141D
120,86.166,467.7539,MyriadPro-Regular,4,#7F141D
Thermus thermophilus,512.333,518,MyriadPro-It,18,#231F20
large subunit ribosomal RNA,509.9512,535.334,MyriadPro-Regular,12,#231F20
